Released_Year,Certificate,Runtime,Genre,Meta_score,Director,Star1,Star2,Star3,Star4,No_of_Votes,Gross,writer,country_origin,filming_location,production_company,language,oscar
1999.0,3,108,24,44.0,511,636,706,611,185,227143.0,25812.0,652,116,175,227,159,0.0
2002.0,1,119,33,68.0,117,215,521,132,164,508771.0,121661683.0,649,131,423,588,36,0.0
2004.0,4,108,33,73.0,372,424,233,377,103,434841.0,176241941.0,536,133,267,583,137,0.0
2007.0,1,115,33,85.0,372,424,184,377,458,604694.0,227471070.0,648,132,377,582,136,0.0
2008.0,2,94,157,55.0,306,47,155,724,929,190748.0,9030581.0,700,172,646,690,232,
1985.0,1,97,100,66.0,240,192,411,586,27,357026.0,45875171.0,330,112,380,562,6,0.0
1957.0,1,161,53,87.0,101,637,17,327,801,203463.0,44908000.0,700,172,646,690,232,
1995.0,4,135,172,69.0,84,135,535,44,885,73172.0,71516617.0,519,112,500,624,6,1.0
2012.0,4,111,165,70.0,134,619,383,603,278,39379.0,175058.0,316,5,112,320,182,1.0
2004.0,0,113,177,30.0,124,271,61,26,617,451479.0,57938693.0,253,116,406,62,6,0.0
1928.0,4,72,119,90.0,74,111,533,10,315,30205.0,,700,172,646,690,232,
1985.0,0,154,137,78.0,470,151,810,622,573,78321.0,98467863.0,431,112,540,625,6,11.0
1985.0,0,154,137,78.0,470,151,810,622,573,78321.0,98467863.0,409,112,324,31,6,1.0
1974.0,0,113,170,85.0,137,223,387,21,271,98611.0,4420000.0,186,112,58,487,6,3.0
2002.0,2,131,4,61.0,279,309,274,137,350,129022.0,54234062.0,24,53,105,515,6,0.0
2008.0,1,166,147,70.0,100,80,105,821,456,589160.0,127509326.0,171,112,622,652,135,0.0
2008.0,1,152,22,84.0,83,128,283,1,620,2303232.0,534858444.0,349,152,158,644,112,0.0
2012.0,1,164,0,78.0,83,128,774,43,274,1516346.0,448139099.0,700,172,646,690,232,0.0
1973.0,4,143,132,80.0,145,180,759,571,13,37445.0,16056255.0,192,90,350,273,80,1.0
1951.0,0,92,176,,425,441,608,308,782,76315.0,,142,116,639,528,112,0.0
1978.0,4,183,182,86.0,328,514,133,390,435,311361.0,48979328.0,435,152,559,179,177,0.0
2006.0,4,151,132,85.0,313,382,521,330,588,1189773.0,132384315.0,678,136,507,653,16,0.0
1967.0,4,150,13,73.0,414,376,211,120,419,67183.0,45300000.0,462,106,67,327,59,0.0
1980.0,1,124,85,78.0,103,37,393,41,423,220078.0,,96,152,127,74,28,8.0
1973.0,4,122,192,81.0,525,187,526,496,526,362393.0,232906145.0,679,112,416,639,108,0.0
2006.0,3,117,47,64.0,478,377,108,435,505,107290.0,2280348.0,118,151,611,236,133,0.0
2014.0,1,126,172,69.0,260,559,49,596,523,344312.0,124872350.0,570,112,61,216,6,0.0
1997.0,1,126,11,52.0,294,93,557,256,340,434125.0,63540020.0,404,30,502,229,167,1.0
2010.0,1,116,90,79.0,106,416,124,24,616,340584.0,93617009.0,572,112,374,110,6,0.0
2017.0,4,111,137,92.0,445,89,86,871,159,95181.0,5904366.0,573,112,379,149,160,1.0
1971.0,4,104,22,94.0,525,223,678,231,872,110075.0,15630710.0,174,112,162,548,41,0.0
1993.0,0,130,22,87.0,27,249,778,764,463,267684.0,183875760.0,291,112,120,641,128,0.0
1997.0,1,129,27,61.0,100,437,157,761,369,345096.0,48323648.0,673,112,441,459,6,0.0
1997.0,1,129,27,61.0,100,437,157,761,369,345096.0,48323648.0,320,112,239,423,17,0.0
1926.0,4,67,2,,85,97,95,529,292,81156.0,1033895.0,319,102,205,70,6,0.0
2019.0,4,113,17,51.0,175,426,111,574,399,237392.0,,221,152,225,444,140,0.0
2011.0,3,158,129,71.0,100,145,673,142,826,423010.0,102515793.0,617,84,296,130,166,0.0
2011.0,3,158,129,71.0,100,145,673,142,826,423010.0,102515793.0,457,82,574,684,225,0.0
1972.0,4,175,122,100.0,137,417,9,335,194,1620367.0,134966411.0,412,112,247,383,87,0.0
1974.0,4,202,122,90.0,137,9,656,703,194,1129952.0,57300000.0,700,172,646,690,232,
1990.0,4,162,122,60.0,137,9,164,34,844,359809.0,66666062.0,700,172,646,690,232,
1925.0,4,95,40,,74,111,485,829,327,101053.0,5450000.0,700,172,646,690,232,
1985.0,0,114,41,62.0,405,551,410,359,166,244430.0,61503218.0,92,112,139,623,151,0.0
1967.0,4,106,105,83.0,341,174,44,447,909,253676.0,104945305.0,77,112,35,284,6,0.0
2014.0,1,99,39,88.0,524,495,221,545,4,707630.0,59100318.0,600,130,280,225,34,0.0
1940.0,4,129,152,96.0,237,252,335,389,146,85559.0,55000.0,700,172,646,690,232,
1940.0,4,125,107,,74,111,620,331,730,203150.0,288475.0,700,172,646,690,232,
1963.0,0,172,48,86.0,248,574,326,684,140,224730.0,12100000.0,470,112,253,493,58,1.0
1999.0,4,189,123,61.0,141,604,540,178,98,1147794.0,136801374.0,605,112,578,90,28,4.0
2009.0,1,100,93,73.0,499,652,82,431,218,717559.0,277322503.0,345,130,131,643,6,1.0
2015.0,4,168,129,68.0,391,545,452,364,897,517059.0,54117416.0,501,112,528,596,153,0.0
2011.0,1,146,137,62.0,479,195,800,614,113,428521.0,169708112.0,625,139,277,167,6,0.0
2012.0,1,169,56,58.0,383,418,300,683,40,757377.0,303003568.0,700,172,646,690,232,0.0
2013.0,1,161,56,66.0,383,264,511,683,495,601408.0,258366855.0,184,71,456,329,6,3.0
1999.0,3,146,90,74.0,361,165,793,183,538,91557.0,50668906.0,553,112,604,53,6,1.0
1961.0,4,134,178,90.0,422,473,319,661,283,75067.0,8284000.0,585,112,219,441,6,0.0
2006.0,0,110,146,68.0,350,181,369,638,767,354728.0,39868642.0,451,123,345,80,6,1.0
2006.0,0,110,146,68.0,350,181,369,638,767,354728.0,39868642.0,622,32,218,414,32,1.0
2014.0,1,114,91,73.0,343,61,437,547,26,685201.0,91125683.0,211,112,535,63,52,0.0
2004.0,0,115,62,90.0,58,139,695,303,376,657047.0,261441092.0,68,112,630,610,38,0.0
1961.0,4,100,192,88.0,196,163,625,554,627,27007.0,2616000.0,235,106,532,16,6,2.0
1961.0,4,100,192,88.0,196,163,625,554,627,27007.0,2616000.0,559,26,451,306,189,0.0
1961.0,4,100,192,88.0,196,163,625,554,627,27007.0,2616000.0,175,73,498,321,215,0.0
1999.0,1,157,91,84.0,331,531,9,142,195,159886.0,28965197.0,411,112,373,513,95,7.0
2011.0,1,112,83,57.0,366,657,236,621,47,760360.0,13182281.0,700,172,646,690,232,0.0
1933.0,1,71,195,87.0,213,133,268,873,328,30683.0,,394,2,288,567,6,0.0
2019.0,3,209,84,94.0,313,514,9,384,319,324720.0,7000000.0,154,1,337,211,6,0.0
1999.0,1,86,62,85.0,58,183,281,362,888,172083.0,23159305.0,639,125,371,667,6,0.0
1967.0,0,78,69,65.0,531,482,708,508,110,166409.0,141843612.0,555,146,234,615,6,0.0
1967.0,0,78,69,65.0,531,482,708,508,110,166409.0,141843612.0,381,112,631,598,6,1.0
1967.0,0,78,69,65.0,531,482,708,508,110,166409.0,141843612.0,363,110,371,601,6,0.0
1921.0,4,68,101,,74,111,185,333,126,113314.0,5450000.0,51,112,2,600,6,0.0
1921.0,4,68,101,,74,111,185,333,126,113314.0,5450000.0,663,112,522,335,149,0.0
1956.0,4,84,124,91.0,463,572,140,856,382,81702.0,,700,172,646,690,232,
1984.0,1,141,87,76.0,430,542,277,400,461,51585.0,34700291.0,75,87,470,233,31,0.0
1982.0,0,109,95,73.0,313,514,366,191,785,88511.0,2500000.0,471,112,457,182,6,0.0
2010.0,0,118,87,88.0,501,138,255,295,193,639603.0,138797449.0,143,152,224,501,6,0.0
1938.0,4,96,199,98.0,22,405,546,640,612,47400.0,,200,87,235,496,52,0.0
1955.0,4,91,94,91.0,18,12,624,119,330,26464.0,,315,112,428,516,175,0.0
1987.0,0,163,87,76.0,47,323,376,652,769,94326.0,43984230.0,166,12,242,682,113,0.0
2006.0,3,123,87,74.0,278,281,230,270,498,175355.0,17605861.0,490,100,330,220,40,0.0
1971.0,3,118,172,93.0,381,600,354,157,78,42456.0,29133000.0,382,112,34,114,6,0.0
2003.0,1,154,25,55.0,120,602,439,84,907,400049.0,111110575.0,337,148,437,658,100,4.0
2003.0,1,154,25,55.0,120,602,439,84,907,400049.0,111110575.0,583,62,646,458,210,0.0
2003.0,1,154,25,55.0,120,602,439,84,907,400049.0,111110575.0,476,112,547,201,232,0.0
1992.0,1,112,4,76.0,331,146,488,727,250,150409.0,75505856.0,269,112,159,346,48,0.0
2014.0,0,100,62,83.0,82,483,122,869,235,323982.0,257760692.0,494,126,199,664,172,1.0
1994.0,0,88,68,88.0,428,512,523,367,364,942045.0,422783777.0,546,112,646,498,231,0.0
1994.0,0,88,68,88.0,428,512,523,367,364,942045.0,422783777.0,248,112,628,617,165,0.0
1994.0,0,88,68,88.0,428,512,523,367,364,942045.0,422783777.0,700,172,646,483,232,0.0
1994.0,0,88,68,88.0,428,512,523,367,364,942045.0,422783777.0,293,162,547,602,149,1.0
1968.0,1,134,87,,35,479,429,49,420,29003.0,22276975.0,270,106,46,244,44,0.0
1989.0,0,83,81,88.0,432,324,380,747,732,237696.0,111543479.0,339,112,630,613,28,0.0
1989.0,0,83,81,88.0,432,324,380,747,732,237696.0,111543479.0,229,78,87,71,217,0.0
1989.0,0,83,81,88.0,432,324,380,747,732,237696.0,111543479.0,228,14,478,200,4,0.0
1989.0,0,83,81,88.0,432,324,380,747,732,237696.0,111543479.0,134,112,523,608,6,0.0
1989.0,0,83,81,88.0,432,324,380,747,732,237696.0,111543479.0,227,62,646,507,211,0.0
1989.0,0,83,81,88.0,432,324,380,747,732,237696.0,111543479.0,65,112,525,145,6,0.0
2006.0,4,137,170,89.0,136,615,513,763,879,358685.0,11286112.0,182,36,257,673,192,0.0
1973.0,4,112,95,87.0,415,188,587,788,586,26337.0,959000.0,393,112,293,292,149,0.0
1962.0,0,178,26,75.0,272,31,261,77,182,52141.0,39100000.0,108,112,510,156,55,0.0
2001.0,0,178,4,92.0,383,184,300,623,799,1661481.0,315544750.0,257,72,635,363,144,0.0
2003.0,0,201,4,94.0,383,184,796,313,678,1642758.0,377845905.0,257,71,295,364,131,0.0
2002.0,1,179,4,87.0,383,184,300,854,678,1485555.0,342551365.0,257,71,295,364,145,0.0
1945.0,4,101,149,,49,498,337,657,334,33549.0,9460000.0,700,172,646,690,232,
2013.0,0,104,172,76.0,412,267,586,599,540,50523.0,4231500.0,700,172,646,690,232,0.0
2004.0,3,101,179,61.0,57,128,362,6,436,358432.0,1082715.0,569,79,83,197,149,0.0
2002.0,3,114,137,83.0,384,182,178,609,48,25938.0,4890878.0,491,102,206,449,106,2.0
1960.0,4,128,14,74.0,248,648,739,120,231,87719.0,4905000.0,680,112,183,493,149,1.0
1960.0,4,128,14,74.0,248,648,739,120,231,87719.0,4905000.0,14,113,517,325,119,0.0
1941.0,4,100,189,96.0,241,262,514,275,701,148928.0,2108060.0,700,172,646,690,232,
1962.0,4,123,184,94.0,237,282,401,848,527,68827.0,,278,112,322,272,6,1.0
1975.0,1,129,57,91.0,241,552,539,142,777,44917.0,,331,106,74,121,14,4.0
2007.0,4,87,146,,410,156,781,388,237,174125.0,,700,172,646,690,232,
1962.0,2,126,179,94.0,238,214,460,348,41,71122.0,,516,112,170,396,6,1.0
1962.0,2,126,179,94.0,238,214,460,348,41,71122.0,,517,112,325,301,149,2.0
2015.0,1,144,51,80.0,411,424,370,469,481,760094.0,228433663.0,156,159,627,550,112,7.0
1999.0,4,136,34,73.0,284,388,435,479,133,1676426.0,171479930.0,397,113,427,661,6,0.0
1976.0,1,177,87,,344,39,306,560,439,43885.0,,223,65,415,198,0,0.0
1976.0,1,177,87,,344,39,306,560,439,43885.0,,222,65,415,198,1,1.0
1992.0,0,85,101,64.0,62,436,442,176,641,50298.0,27281507.0,85,152,534,606,6,0.0
1979.0,0,95,41,74.0,204,310,231,369,743,32802.0,76657000.0,298,106,52,248,6,2.0
1988.0,0,85,94,76.0,108,384,630,613,736,152871.0,78756177.0,299,112,202,382,6,0.0
1955.0,4,92,124,99.0,75,517,715,494,365,81980.0,654000.0,700,172,646,690,232,
1993.0,0,76,81,82.0,182,150,123,118,910,300208.0,75082668.0,638,112,543,614,6,1.0
2004.0,4,123,172,53.0,354,222,326,665,774,520284.0,81001787.0,642,44,546,263,203,0.0
2004.0,4,123,172,53.0,354,222,326,665,774,520284.0,81001787.0,297,112,185,360,6,0.0
1968.0,0,105,93,86.0,155,272,808,392,329,31572.0,44527234.0,452,112,584,382,6,2.0
2001.0,2,101,194,74.0,13,462,130,234,11,337651.0,96522687.0,20,80,454,152,6,2.0
1976.0,4,135,201,69.0,84,135,729,126,85,65659.0,31800000.0,183,112,447,659,118,1.0
2019.0,2,97,40,70.0,512,442,835,38,175,66346.0,13122642.0,655,112,525,45,6,0.0
2012.0,1,103,172,67.0,464,392,206,227,694,462252.0,17738570.0,602,112,243,480,6,0.0
1940.0,4,112,119,96.0,157,104,429,341,772,63550.0,,700,172,646,690,232,
2002.0,3,150,88,85.0,431,6,763,242,242,729603.0,32572577.0,552,27,312,429,65,0.0
2006.0,0,130,169,66.0,83,128,297,755,620,1190259.0,53089891.0,348,106,208,519,6,2.0
1987.0,0,98,55,77.0,413,103,499,714,155,393899.0,30857814.0,677,112,167,17,6,1.0
1985.0,0,82,111,75.0,532,433,355,169,344,47102.0,10631333.0,691,112,98,267,6,1.0
2006.0,0,117,85,64.0,147,635,761,334,104,448930.0,163566459.0,611,112,138,135,16,1.0
1952.0,4,129,105,,237,326,525,68,898,34677.0,10550000.0,700,172,646,690,232,
1948.0,4,135,165,,332,189,53,530,644,30935.0,10900000.0,700,172,646,690,232,
1993.0,0,134,172,84.0,206,37,205,396,158,66065.0,22954968.0,367,112,210,129,34,8.0
2015.0,4,156,4,76.0,14,382,774,870,205,705589.0,183637894.0,419,138,619,367,123,0.0
1983.0,1,193,38,91.0,386,541,703,203,192,56235.0,21500000.0,496,112,220,489,139,0.0
2001.0,4,110,100,76.0,524,223,275,36,80,266842.0,52364010.0,669,112,8,512,79,1.0
1993.0,0,101,101,55.0,105,603,554,59,688,78963.0,32416586.0,138,112,6,538,6,0.0
1956.0,4,119,54,94.0,237,326,356,848,898,80316.0,,120,81,564,463,224,0.0
2009.0,4,71,69,81.0,505,463,218,98,633,31779.0,686383.0,647,50,147,286,204,1.0
1980.0,4,146,158,66.0,463,273,714,171,797,898237.0,44017374.0,607,106,599,635,6,0.0
1940.0,4,99,105,96.0,126,406,329,244,446,28450.0,203300.0,700,172,646,690,232,
1991.0,4,118,132,85.0,253,312,51,480,479,1270197.0,130742922.0,633,112,101,474,106,0.0
1999.0,4,107,170,64.0,298,93,278,833,677,911573.0,293506292.0,407,112,566,251,110,6.0
2010.0,1,120,85,95.0,100,306,36,434,755,624982.0,96962694.0,5,112,617,137,28,0.0
1965.0,0,172,86,63.0,425,338,132,210,742,205425.0,163214286.0,197,112,236,440,52,0.0
2003.0,3,89,100,81.0,502,477,607,89,691,67370.0,5739376.0,644,112,435,456,149,0.0
1973.0,0,129,95,83.0,161,473,660,708,141,241513.0,159600000.0,141,112,614,685,6,0.0
1999.0,0,112,85,86.0,103,505,724,345,443,82002.0,6203044.0,342,95,281,51,6,1.0
1974.0,0,104,24,68.0,259,631,663,534,322,26729.0,,328,112,271,377,149,2.0
1956.0,0,220,46,,72,115,830,42,224,63560.0,93740000.0,160,116,646,426,6,0.0
1984.0,1,107,34,84.0,202,45,478,563,695,799795.0,38400000.0,265,106,41,103,149,0.0
2014.0,0,123,89,72.0,209,175,225,830,823,404182.0,35893537.0,39,103,135,679,50,0.0
1934.0,1,91,96,86.0,520,639,569,550,656,26642.0,,700,172,646,690,232,
1998.0,4,170,182,78.0,485,309,707,606,509,172710.0,36400491.0,275,112,282,213,171,7.0
1998.0,4,170,182,78.0,485,309,707,606,509,172710.0,36400491.0,274,112,377,9,94,0.0
1982.0,4,109,193,57.0,236,366,812,453,744,371271.0,13782838.0,60,116,343,590,120,0.0
1982.0,4,109,193,57.0,236,366,812,453,744,371271.0,13782838.0,167,10,137,347,121,0.0
1949.0,4,104,190,97.0,70,468,408,17,874,158731.0,449191.0,700,172,646,690,232,
1948.0,4,126,54,98.0,241,262,807,822,107,114304.0,5014000.0,700,172,646,690,232,
2020.0,3,129,156,77.0,1,175,21,734,399,89896.0,,4,160,158,168,107,6.0
1998.0,0,103,100,90.0,385,308,183,477,671,939631.0,125618201.0,33,112,529,395,6,3.0
1987.0,4,119,132,79.0,60,355,705,701,144,281842.0,76270454.0,136,112,499,382,6,0.0
1995.0,4,106,135,77.0,64,358,241,123,827,991208.0,23341568.0,100,130,346,421,76,0.0
1982.0,0,129,137,77.0,456,473,113,332,367,36096.0,54000000.0,54,112,259,526,6,5.0
2007.0,2,104,137,79.0,502,507,276,163,331,41544.0,9422422.0,405,58,73,76,6,0.0
2007.0,2,104,137,79.0,502,507,276,163,331,41544.0,9422422.0,644,112,215,240,30,1.0
1979.0,1,92,24,65.0,521,435,328,202,105,93878.0,22490039.0,591,112,44,382,6,0.0
1969.0,4,145,14,97.0,439,637,211,707,220,77401.0,12064472.0,667,112,351,668,154,2.0
1939.0,0,102,55,92.0,514,230,534,612,745,371379.0,2076020.0,696,142,646,509,94,0.0
2013.0,4,180,84,75.0,313,382,406,524,606,1187498.0,116900694.0,630,112,477,434,28,5.0
2005.0,0,127,90,68.0,429,37,166,312,851,51980.0,5128124.0,547,70,106,371,6,0.0
2008.0,1,109,178,80.0,97,445,506,225,584,289415.0,26236603.0,539,127,466,674,6,2.0
2007.0,4,158,137,93.0,376,146,615,145,595,517359.0,40222514.0,481,112,366,408,9,0.0
2006.0,4,101,122,86.0,451,597,736,376,39,115576.0,327919.0,578,87,588,671,6,0.0
1984.0,3,82,113,92.0,413,513,544,140,507,128812.0,188751.0,97,112,539,468,94,0.0
2017.0,1,130,2,74.0,476,122,775,115,585,587775.0,315058289.0,169,112,418,310,6,0.0
2017.0,4,115,95,88.0,311,212,822,743,123,432610.0,54513740.0,420,106,103,65,6,0.0
1997.0,1,194,172,75.0,202,382,428,87,485,1046089.0,659325379.0,263,144,600,546,168,0.0
1942.0,4,99,120,86.0,126,102,314,709,258,29915.0,,636,112,394,75,127,1.0
1944.0,1,100,43,,187,262,458,863,204,31053.0,,700,172,646,690,232,
1962.0,0,129,122,88.0,420,240,396,245,760,293811.0,,230,112,408,375,6,0.0
1999.0,3,101,137,87.0,378,108,505,108,53,89058.0,8264530.0,700,172,646,690,232,
2019.0,0,113,38,69.0,125,636,416,141,738,37556.0,,700,172,646,690,232,
2006.0,0,98,67,,301,509,750,582,67,60368.0,,700,172,646,690,232,
1993.0,3,130,16,50.0,160,356,452,843,781,126871.0,56505065.0,371,112,447,250,110,0.0
1988.0,0,86,81,86.0,179,257,592,127,808,291180.0,1105564.0,700,172,646,690,232,
1958.0,2,95,124,99.0,368,115,599,348,444,98431.0,2237659.0,700,172,646,690,232,
1995.0,0,81,67,95.0,243,604,765,199,407,887429.0,191796233.0,334,112,471,610,6,3.0
1999.0,0,92,67,88.0,243,48,467,828,860,527512.0,245852179.0,335,112,630,610,6,1.0
2010.0,0,103,67,92.0,288,604,765,378,661,757032.0,415004880.0,333,112,471,610,149,0.0
2019.0,0,100,67,84.0,261,604,765,45,871,203177.0,434038008.0,332,112,471,610,6,0.0
2001.0,4,122,132,69.0,37,165,214,757,865,390247.0,76631907.0,127,112,1,663,141,0.0
1996.0,4,93,137,83.0,95,202,220,410,501,634716.0,16501785.0,250,106,176,339,6,1.0
1994.0,0,92,105,88.0,283,654,418,349,401,64390.0,1464625.0,700,172,646,690,232,
1993.0,0,94,164,85.0,283,339,836,425,83,89836.0,1324974.0,700,172,646,690,232,
1994.0,0,99,168,100.0,283,268,352,252,387,90729.0,4043686.0,700,172,646,690,232,
2007.0,3,115,22,33.0,263,629,38,107,637,98097.0,8060.0,700,172,646,690,232,
2010.0,4,115,22,71.0,263,629,304,31,637,79200.0,100119.0,700,172,646,690,232,
2010.0,2,110,184,80.0,127,315,354,546,307,311822.0,171243005.0,312,112,256,398,6,10.0
2010.0,2,110,184,80.0,127,315,354,546,307,311822.0,171243005.0,87,112,122,597,6,0.0
1993.0,3,119,130,59.0,508,130,606,189,880,206918.0,12281500.0,502,127,509,345,79,0.0
2018.0,4,104,144,,392,26,0,781,466,27793.0,,700,172,646,690,232,
1995.0,4,129,198,74.0,487,93,488,93,445,578443.0,57141459.0,700,172,646,690,232,
2003.0,1,90,67,73.0,443,561,788,882,66,31658.0,128985.0,700,172,646,690,232,
1953.0,0,136,137,,536,117,116,796,802,53153.0,,700,172,646,690,232,
2010.0,1,134,137,,516,493,672,518,723,42341.0,7461.0,662,45,321,556,198,0.0
2016.0,4,148,22,,3,558,26,440,201,27175.0,,700,172,646,690,232,
2004.0,0,133,168,76.0,219,51,247,381,208,70925.0,6167817.0,700,172,646,690,232,
2009.0,4,155,122,90.0,198,583,584,3,729,93560.0,2084637.0,700,172,646,690,232,
2015.0,3,100,157,75.0,314,522,480,385,635,35539.0,435266.0,700,172,646,690,232,
1995.0,4,170,107,,123,488,462,580,816,55220.0,171082.0,479,87,367,141,6,0.0
1995.0,4,170,107,,123,488,462,580,816,55220.0,171082.0,158,19,473,102,222,0.0
1992.0,4,130,184,85.0,84,135,252,590,741,375935.0,101157447.0,145,112,118,647,6,0.0
2009.0,0,96,67,88.0,380,76,186,411,432,935507.0,293004164.0,482,112,471,610,6,0.0
2018.0,1,138,31,,8,621,605,584,916,43444.0,4186168.0,11,45,347,79,198,0.0
2005.0,4,132,28,62.0,210,261,576,725,828,1032749.0,70511035.0,398,157,54,630,46,0.0
2000.0,0,103,65,62.0,540,32,397,629,900,29210.0,151086.0,237,64,567,302,211,0.0
2004.0,0,192,140,67.0,535,556,628,675,510,49050.0,2921738.0,9,45,60,683,198,0.0
1958.0,4,128,197,100.0,22,282,448,65,867,364368.0,3200000.0,700,172,646,690,232,
2012.0,1,126,119,,454,52,823,47,203,39710.0,169209.0,361,45,192,186,198,0.0
2015.0,4,138,130,77.0,447,371,239,247,116,52903.0,,700,172,646,690,232,
2017.0,1,147,22,,154,490,490,855,812,28401.0,,56,45,646,681,198,0.0
1972.0,4,91,137,,190,248,479,441,343,30206.0,1742348.0,700,172,646,690,232,
1962.0,4,80,137,,217,34,686,32,305,28057.0,,700,172,646,690,232,
2001.0,4,110,100,,538,658,826,186,28,33592.0,,695,86,260,55,229,0.0
2003.0,4,110,137,82.0,31,628,310,467,658,42399.0,502028.0,700,172,646,690,232,
2008.0,0,98,69,95.0,30,58,197,360,270,999790.0,223808164.0,35,142,628,612,6,0.0
1967.0,4,108,200,81.0,484,50,10,687,226,27733.0,17550741.0,193,112,30,621,6,1.0
2001.0,3,99,78,83.0,408,201,784,506,905,60684.0,2892011.0,520,112,515,222,6,0.0
2005.0,2,136,88,72.0,208,311,646,271,750,234207.0,119519402.0,344,38,404,217,134,0.0
2011.0,1,140,29,71.0,153,605,580,386,395,435950.0,13657115.0,700,172,646,690,232,0.0
2009.0,4,162,27,56.0,543,274,613,109,568,500799.0,107509799.0,126,112,495,651,6,0.0
1978.0,0,91,68,64.0,312,321,393,686,722,33656.0,,515,87,646,357,6,0.0
1962.0,4,134,161,75.0,414,64,377,851,903,50058.0,4050000.0,234,112,11,485,6,0.0
2014.0,3,86,112,76.0,223,584,357,800,167,157498.0,3333000.0,296,71,635,558,66,0.0
1993.0,0,118,137,73.0,286,327,474,428,597,215034.0,9170214.0,487,112,193,382,6,1.0
1989.0,1,95,105,76.0,413,71,529,110,112,195663.0,92823600.0,461,112,332,92,6,1.0
1968.0,0,158,13,63.0,61,502,138,541,689,51913.0,,27,152,126,230,52,0.0
2014.0,4,106,162,88.0,90,448,312,557,693,717585.0,13092000.0,113,112,520,68,6,0.0
1949.0,4,114,22,,398,278,802,206,574,29807.0,,700,172,646,690,232,
1988.0,0,104,67,83.0,426,75,131,379,142,182009.0,156452370.0,295,112,21,511,6,0.0
1966.0,4,131,137,75.0,341,185,654,265,787,68926.0,,172,112,136,628,110,0.0
1971.0,0,100,185,67.0,326,226,313,653,764,178731.0,4000000.0,526,106,444,678,37,1.0
2017.0,3,107,129,73.0,481,351,365,421,847,205444.0,33800859.0,627,96,357,15,6,0.0
1987.0,3,107,100,84.0,63,504,617,690,720,40396.0,1544889.0,700,172,646,690,232,
1957.0,0,116,129,,49,614,509,121,239,108862.0,8175000.0,700,172,646,690,232,
2000.0,1,120,6,94.0,33,649,552,888,150,253228.0,128078872.0,700,172,646,690,232,
2017.0,0,113,138,66.0,464,275,602,324,457,141923.0,132422809.0,604,137,292,295,6,1.0
2012.0,0,101,67,72.0,401,317,317,346,792,380195.0,189422889.0,700,172,646,690,232,0.0
2014.0,1,132,11,75.0,64,472,300,307,368,659763.0,233921534.0,588,107,624,544,176,1.0
2011.0,1,131,11,65.0,320,281,541,365,499,645512.0,146408305.0,700,172,646,690,232,
2001.0,4,106,137,88.0,20,409,242,165,34,115827.0,13622333.0,81,66,579,37,223,1.0
2001.0,4,137,105,,200,582,420,317,820,45403.0,,700,172,646,690,232,
2002.0,2,120,7,85.0,539,307,779,514,933,173999.0,53710019.0,700,172,646,690,232,
2008.0,3,106,16,59.0,527,172,723,779,467,211427.0,,700,172,646,690,232,
1974.0,4,106,93,80.0,324,226,489,536,698,143359.0,86300000.0,196,112,393,241,52,2.0
1961.0,4,110,30,,9,611,191,809,925,111244.0,,700,172,646,690,232,
1983.0,1,79,93,,532,643,537,633,416,39881.0,11798616.0,691,112,430,267,52,2.0
1975.0,0,107,85,,25,407,228,314,675,40081.0,177345.0,700,172,646,690,232,
2011.0,0,155,100,,545,258,222,2,487,67927.0,3108485.0,700,172,646,690,232,0.0
2007.0,1,157,129,78.0,100,276,657,531,51,466080.0,33080084.0,277,112,620,405,6,0.0
2009.0,4,88,42,73.0,435,306,204,877,2,520041.0,75590286.0,512,112,28,136,152,0.0
2016.0,0,108,67,78.0,66,501,340,271,375,434143.0,341268248.0,76,112,629,616,6,0.0
1964.0,0,138,157,77.0,88,570,315,841,360,35999.0,,340,87,204,161,181,1.0
2006.0,3,145,180,71.0,377,100,709,817,308,72643.0,4398392.0,700,172,646,690,232,
1960.0,0,90,122,,217,301,349,164,325,73251.0,336705.0,700,172,646,690,232,
2012.0,0,117,78,71.0,301,42,747,293,922,38803.0,,700,172,646,690,232,
